Order_ID,Order_Date,Region,Category,Product,Customer_Segment,Payment_Method,Quantity,Unit_Price,Discount,Sales,Profit,Customer_Satisfaction
ORD10425,2025-10-05,East,Office Supplies,Notebook,Corporate,Cash,1,3894.38,0.0,3543.88,438.54,5.0
ORD10363,2025-10-05,North,Office Supplies,Pen Set,Corporate,UPI,3,1099.56,0.05,3384.44,876.91,3.9
ORD10550,2025-10-07,West,Office Supplies,Printer Paper,Consumer,Debit Card,2,1248.52,0.2,2077.54,209.93,3.7
ORD10366,2025-10-08,West,Office Supplies,File Folder,Consumer,Credit Card,6,847.98,0.1,4762.27,906.74,3.6
ORD10356,2025-10-09,East,Office Supplies,Printer Paper,Consumer,Credit Card,7,276.21,0.05,1671.47,375.45,3.8
ORD10333,2025-10-09,North,Furniture,Bookshelf,Consumer,Credit Card,4,6638.56,0.05,27244.63,3673.93,4.9
ORD10241,2025-10-09,West,Clothing,Backpack,Corporate,UPI,1,2586.61,0.1,2421.07,577.98,3.8
ORD10515,2025-10-10,South,Furniture,Bookshelf,Consumer,Debit Card,4,23545.84,0.05,89474.19,13961.35,3.9
ORD10176,2025-10-10,East,Grocery,Rice,Corporate,UPI,6,1219.59,0.1,5993.06,791.24,4.7
ORD10175,2025-10-10,South,Office Supplies,Stapler,Corporate,UPI,2,500.93,0.2,801.49,88.08,3.8
ORD10322,2025-10-12,North,Clothing,Backpack,Consumer,Credit Card,6,1394.68,0.05,8585.66,1446.59,4.1
ORD10231,2025-10-12,West,Electronics,Keyboard,Consumer,UPI,2,1976.7,0.1,3700.39,490.7,3.8
ORD10020,2025-10-12,West,Furniture,Office Chair,Small Business,UPI,3,20235.23,0.15,53663.83,5071.01,3.7
ORD10546,2025-10-13,West,Office Supplies,Pen Set,Corporate,Credit Card,3,3854.92,0.1,10824.61,2323.27,4.2
ORD10508,2025-10-14,South,Furniture,Desk,Consumer,UPI,2,1188.5,0.1,2139.31,427.97,4.3
ORD10023,2025-10-16,South,Furniture,Table,Consumer,Debit Card,3,8324.6,0.1,22476.42,5155.85,4.7
ORD10203,2025-10-16,North,Grocery,Cooking Oil,Corporate,Debit Card,1,1679.83,0.15,1542.09,349.75,2.6
ORD10193,2025-10-18,East,Electronics,Smartphone,Consumer,Debit Card,3,50420.37,0.05,130765.23,31119.08,3.9
ORD10370,2025-10-18,North,Furniture,Bookshelf,Consumer,UPI,2,9751.71,0.05,20010.51,5363.83,4.1
ORD10539,2025-10-20,North,Office Supplies,Notebook,Consumer,UPI,2,1335.66,0.1,2596.52,673.91,4.2
ORD10463,2025-10-21,South,Office Supplies,Printer Paper,Consumer,Debit Card,1,701.02,0.0,701.02,135.66,4.1
ORD10340,2025-10-22,South,Electronics,Laptop,Small Business,UPI,3,56111.31,0.0,168333.93,24500.52,5.0
ORD10399,2025-10-22,North,Office Supplies,Pen Set,Consumer,Credit Card,7,633.03,0.0,4785.68,997.81,4.0
ORD10486,2025-10-23,East,Office Supplies,Notebook,Consumer,UPI,3,3487.34,0.0,9520.43,2181.98,4.1
ORD10523,2025-10-24,North,Furniture,Table,Consumer,UPI,6,15001.91,0.05,92351.75,8884.06,4.3
ORD10337,2025-10-24,North,Grocery,Biscuits,Corporate,Debit Card,3,712.78,0.1,2078.47,312.8,4.1
ORD10498,2025-10-24,North,Electronics,Keyboard,Consumer,UPI,6,34014.62,0.15,187352.53,17120.17,3.7
ORD10395,2025-10-25,West,Office Supplies,Stapler,Consumer,Credit Card,3,4304.32,0.1,12086.53,1089.58,4.8
ORD10443,2025-10-26,North,Grocery,Snacks,Consumer,UPI,1,1508.75,0.05,1547.98,332.85,2.1
ORD10309,2025-10-27,North,Grocery,Tea,Corporate,Debit Card,6,320.28,0.2,1660.33,256.59,5.0
ORD10314,2025-10-27,North,Electronics,Monitor,Consumer,Debit Card,2,5588.93,0.0,12072.09,2468.73,3.9
ORD10321,2025-10-27,North,Electronics,Headphones,Consumer,UPI,1,36341.95,0.05,37286.84,4680.25,4.9
ORD10047,2025-10-28,South,Grocery,Snacks,Small Business,Debit Card,5,1815.74,0.05,8624.75,1103.54,4.0
ORD10149,2025-10-29,West,Electronics,Keyboard,Consumer,Credit Card,5,22381.26,0.05,110563.41,27497.55,2.8
ORD10420,2025-10-30,South,Office Supplies,Stapler,Corporate,Credit Card,2,3545.37,0.0,7090.75,1531.67,4.0
ORD10114,2025-10-30,South,Clothing,Shoes,Corporate,Debit Card,2,4915.89,0.0,9831.79,2636.64,4.1
ORD10115,2025-10-31,East,Grocery,Biscuits,Consumer,Debit Card,6,1859.64,0.15,8630.57,1076.77,4.3
ORD10436,2025-10-31,West,Grocery,Tea,Small Business,UPI,1,161.56,0.05,159.62,23.07,3.0
ORD10504,2025-10-31,South,Office Supplies,Notebook,Small Business,UPI,4,574.53,0.15,1953.39,264.47,3.6
ORD10431,2025-10-31,South,Clothing,Shoes,Consumer,UPI,2,2789.38,0.2,4463.01,515.29,4.5
ORD10519,2025-11-01,West,Office Supplies,Notebook,Corporate,UPI,6,2505.92,0.15,13291.39,3603.75,4.7
ORD10531,2025-11-01,East,Clothing,Shoes,Consumer,Debit Card,7,4464.35,0.0,28437.89,7122.93,4.1
ORD10441,2025-11-02,North,Clothing,Shoes,Consumer,Credit Card,1,5780.05,0.05,5930.34,867.62,3.6
ORD10060,2025-11-02,West,Office Supplies,File Folder,Consumer,Debit Card,3,3937.31,0.15,10441.74,1458.64,3.7
ORD10262,2025-11-02,North,Grocery,Rice,Consumer,UPI,2,57.3,0.05,117.57,10.78,3.6
ORD10032,2025-11-04,South,Grocery,Rice,Corporate,UPI,1,649.25,0.0,649.25,71.05,3.3
ORD10422,2025-11-04,South,Clothing,Jeans,Small Business,UPI,4,3162.76,0.1,11385.94,2810.1,4.8
ORD10067,2025-11-04,North,Clothing,Jacket,Corporate,Debit Card,4,4022.23,0.1,15638.42,2970.45,3.5
ORD10190,2025-11-04,North,Electronics,Laptop,Consumer,UPI,1,21087.08,0.15,19357.94,5118.1,3.9
ORD10216,2025-11-05,West,Electronics,Headphones,Consumer,UPI,1,3717.12,0.1,3479.22,728.72,3.6
ORD10410,2025-11-05,North,Clothing,Shoes,Consumer,Cash,3,1664.46,0.1,4853.57,471.91,3.9
ORD10074,2025-11-06,East,Clothing,Shoes,Consumer,Debit Card,6,3962.17,0.0,21633.44,4221.38,3.2
ORD10414,2025-11-06,East,Grocery,Biscuits,Corporate,UPI,6,2317.47,0.0,12653.37,3110.21,4.3
ORD10012,2025-11-06,North,Electronics,Smartphone,Consumer,Cash,6,53003.46,0.0,343462.43,31400.41,3.6
ORD10396,2025-11-06,North,Electronics,Keyboard,Corporate,Cash,3,15660.39,0.15,43128.7,10330.61,4.0
ORD10591,2025-11-07,West,Electronics,Monitor,Consumer,Debit Card,3,1381.37,0.1,3878.89,632.36,3.9
ORD10544,2025-11-07,West,Furniture,Desk,Small Business,Debit Card,4,14652.43,0.2,48763.29,6952.35,2.7
ORD10202,2025-11-07,South,Grocery,Biscuits,Consumer,UPI,7,1273.59,0.0,8915.1,1030.58,3.8
ORD10252,2025-11-08,West,Office Supplies,Stapler,Consumer,Debit Card,1,653.47,0.2,543.68,114.12,2.3
ORD10289,2025-11-10,South,Electronics,Keyboard,Corporate,UPI,2,38375.33,0.15,65238.07,9814.56,5.0
ORD10530,2025-11-11,North,Electronics,Laptop,Small Business,Debit Card,3,22820.42,0.0,73938.17,11626.06,4.5
ORD10209,2025-11-11,North,Grocery,Cooking Oil,Corporate,Credit Card,5,685.7,0.15,3147.38,460.99,5.0
ORD10247,2025-11-12,West,Grocery,Snacks,Consumer,Debit Card,3,372.41,0.0,1161.92,228.7,4.4
ORD10456,2025-11-13,North,Grocery,Tea,Small Business,Cash,4,1011.44,0.2,3495.54,930.14,3.8
ORD10534,2025-11-13,South,Office Supplies,Stapler,Small Business,UPI,7,4133.37,0.15,24593.55,6407.04,3.9
ORD10411,2025-11-14,South,Clothing,T-Shirt,Consumer,Cash,1,5071.87,0.0,5071.87,1115.85,3.6
ORD10141,2025-11-14,North,Electronics,Smartphone,Consumer,Debit Card,7,28142.96,0.05,202122.77,23753.77,3.9
ORD10326,2025-11-14,East,Office Supplies,Notebook,Consumer,UPI,1,2480.63,0.05,2144.5,198.29,3.6
ORD10271,2025-11-15,West,Furniture,Desk,Corporate,UPI,6,25565.05,0.0,159525.9,12869.18,3.2
ORD10522,2025-11-16,East,Electronics,Smartphone,Corporate,UPI,5,7500.17,0.1,30713.18,6330.11,4.5
ORD10353,2025-11-16,South,Grocery,Cooking Oil,Corporate,Debit Card,4,1004.98,0.05,3818.92,877.68,4.7
ORD10053,2025-11-17,South,Furniture,Cabinet,Consumer,UPI,7,4704.37,0.2,26344.5,7225.79,5.0
ORD10536,2025-11-17,West,Grocery,Rice,Consumer,UPI,5,2004.57,0.05,9902.56,1161.0,3.9
ORD10166,2025-11-17,West,Grocery,Rice,Small Business,UPI,5,1840.63,0.0,9571.26,1284.53,2.8
ORD10086,2025-11-18,West,Office Supplies,Notebook,Consumer,UPI,2,1588.7,0.0,3304.5,311.68,3.7
ORD10276,2025-11-18,West,Clothing,Shoes,Corporate,Credit Card,7,3511.12,0.1,23004.86,2799.28,4.9
ORD10520,2025-11-19,South,Clothing,Jacket,Consumer,UPI,5,5837.73,0.05,27729.2,4510.85,3.6
ORD10316,2025-11-19,East,Grocery,Biscuits,Corporate,UPI,3,533.06,0.05,1382.48,132.7,3.7
ORD10273,2025-11-21,South,Grocery,Tea,Corporate,Debit Card,6,1333.26,0.05,7599.58,1244.42,2.8
ORD10226,2025-11-22,North,Grocery,Snacks,Consumer,UPI,1,2319.43,0.05,2379.73,323.22,4.0
ORD10589,2025-11-23,North,Furniture,Office Chair,Corporate,UPI,6,15691.6,0.1,91513.4,23593.98,4.1
ORD10087,2025-11-23,East,Clothing,T-Shirt,Consumer,UPI,1,3056.45,0.0,2781.37,769.01,4.0
ORD10471,2025-11-24,South,Office Supplies,Pen Set,Consumer,Credit Card,3,1816.04,0.05,5175.73,1157.9,5.0
ORD10369,2025-11-24,South,Furniture,Cabinet,Consumer,UPI,6,11565.06,0.15,58981.78,8581.78,4.3
ORD10551,2025-11-24,North,Office Supplies,Printer Paper,Small Business,Credit Card,6,3759.9,0.1,21927.71,3469.8,4.5
ORD10179,2025-11-26,South,Grocery,Rice,Corporate,Credit Card,6,2157.02,0.05,12294.99,1070.11,4.4
ORD10242,2025-11-26,West,Grocery,Rice,Consumer,Debit Card,3,448.68,0.0,1399.89,308.05,3.7
ORD10201,2025-11-26,South,Office Supplies,Stapler,Small Business,Credit Card,5,4224.5,0.1,19010.23,3947.25,3.8
ORD10263,2025-11-27,South,Furniture,Office Chair,Consumer,UPI,3,12991.65,0.05,37026.19,10036.27,4.9
ORD10064,2025-11-28,North,Electronics,Keyboard,Corporate,Credit Card,3,16893.3,0.05,51997.56,8223.66,3.4
ORD10412,2025-11-28,South,Grocery,Tea,Small Business,UPI,2,1135.5,0.1,2043.9,523.2,4.5
ORD10506,2025-11-29,West,Clothing,T-Shirt,Small Business,UPI,6,2862.77,0.1,16077.3,3733.57,3.3
ORD10457,2025-11-29,South,Grocery,Tea,Corporate,Credit Card,2,2114.53,0.05,4017.6,818.16,5.0
ORD10103,2025-11-30,West,Office Supplies,Printer Paper,Corporate,Debit Card,4,4144.9,0.05,16380.66,2567.87,4.7
ORD10225,2025-12-01,North,Office Supplies,Printer Paper,Consumer,UPI,3,892.75,0.1,2603.25,272.09,3.1
ORD10244,2025-12-01,West,Office Supplies,Stapler,Consumer,Debit Card,2,2654.97,0.1,4970.11,448.22,4.8
ORD10511,2025-12-02,East,Office Supplies,File Folder,Small Business,Cash,3,901.36,0.0,2460.72,280.24,4.3
ORD10167,2025-12-03,South,Grocery,Cooking Oil,Consumer,UPI,1,407.42,0.1,366.67,38.4,5.0
ORD10251,2025-12-04,South,Clothing,T-Shirt,Consumer,Debit Card,3,3980.78,0.15,10150.99,2508.43,4.7
ORD10089,2025-12-04,South,Office Supplies,File Folder,Corporate,Debit Card,5,718.92,0.05,3414.87,355.82,4.5
ORD10185,2025-12-05,North,Office Supplies,Stapler,Consumer,Cash,7,2929.06,0.1,19929.29,4747.87,4.6
ORD10461,2025-12-05,North,Office Supplies,Printer Paper,Consumer,Debit Card,2,2836.0,0.15,5206.89,1018.3,4.4
ORD10076,2025-12-06,West,Clothing,Shoes,Small Business,Debit Card,5,3271.66,0.1,15311.36,2601.02,4.3
ORD10545,2025-12-07,West,Furniture,Bookshelf,Consumer,UPI,6,22569.73,0.2,112668.09,29683.63,4.3
ORD10408,2025-12-08,North,Electronics,Smartphone,Corporate,Credit Card,2,20024.8,0.05,41090.88,9298.57,4.1
ORD10077,2025-12-09,West,Grocery,Cooking Oil,Corporate,Debit Card,7,2220.18,0.05,15354.74,2844.23,5.0
ORD10473,2025-12-09,North,Office Supplies,Stapler,Consumer,Credit Card,3,4289.58,0.1,12508.41,2773.33,3.1
ORD10496,2025-12-09,West,Clothing,Jeans,Corporate,UPI,5,5839.15,0.05,28845.42,5575.89,4.1
ORD10433,2025-12-09,West,Grocery,Cooking Oil,Consumer,Cash,5,1888.24,0.1,8836.96,2134.22,4.7
ORD10308,2025-12-09,West,Office Supplies,Notebook,Corporate,UPI,5,4472.92,0.05,22096.23,5988.36,3.9
ORD10448,2025-12-09,East,Furniture,Desk,Corporate,Cash,1,22419.27,0.05,19381.46,2676.98,4.0
ORD10001,2025-12-10,South,Furniture,Table,Consumer,Cash,2,12947.95,0.15,22011.51,5165.14,4.1
ORD10438,2025-12-10,West,Furniture,Office Chair,Corporate,Credit Card,2,4756.78,0.1,8904.69,2439.64,3.6
ORD10468,2025-12-11,North,Electronics,Monitor,Consumer,UPI,2,11124.8,0.1,21626.61,2742.1,5.0
ORD10338,2025-12-11,South,Clothing,T-Shirt,Small Business,UPI,7,1626.02,0.05,10813.0,2419.87,4.3
ORD10048,2025-12-13,West,Electronics,Smartphone,Consumer,UPI,5,36389.87,0.05,179765.96,38534.11,3.7
ORD10200,2025-12-13,West,Office Supplies,Pen Set,Consumer,Cash,7,1488.92,0.1,9755.37,798.63,4.3
ORD10429,2025-12-14,East,Electronics,Keyboard,Corporate,UPI,3,11413.83,0.15,26485.79,4357.58,5.0
ORD10439,2025-12-14,South,Furniture,Desk,Consumer,Credit Card,6,13396.49,0.0,80378.94,13972.53,3.6
ORD10386,2025-12-16,North,Furniture,Bookshelf,Consumer,Credit Card,2,3906.02,0.05,8015.15,2060.23,4.2
ORD10532,2025-12-16,East,Electronics,Laptop,Small Business,UPI,1,64776.13,0.1,53051.65,5745.84,4.8
ORD10571,2025-12-18,North,Clothing,T-Shirt,Small Business,UPI,2,3450.31,0.05,7080.04,987.1,4.4
ORD10094,2025-12-20,North,Grocery,Snacks,Small Business,Credit Card,2,1363.86,0.15,2504.04,620.1,4.0
ORD10152,2025-12-20,East,Electronics,Monitor,Consumer,Debit Card,7,27448.99,0.15,148622.56,38547.11,4.6
ORD10197,2025-12-21,East,Clothing,Jacket,Corporate,Credit Card,4,3734.54,0.15,11554.68,989.08,4.6
ORD10317,2025-12-21,East,Grocery,Cooking Oil,Consumer,UPI,1,971.43,0.0,884.0,139.59,4.6
ORD10245,2025-12-22,West,Furniture,Desk,Consumer,UPI,7,20307.06,0.15,125660.07,11325.83,2.7
ORD10509,2025-12-23,South,Furniture,Desk,Small Business,UPI,5,21795.53,0.05,103528.78,23954.81,4.4
ORD10207,2025-12-23,West,Grocery,Biscuits,Consumer,Credit Card,3,1010.05,0.05,2993.8,325.18,3.5
ORD10527,2025-12-23,South,Electronics,Keyboard,Small Business,UPI,3,33794.08,0.0,101382.23,27216.86,4.6
ORD10006,2025-12-25,West,Clothing,Jeans,Corporate,Debit Card,2,5202.74,0.1,9739.53,1276.71,3.3
ORD10009,2025-12-25,West,Electronics,Monitor,Consumer,UPI,1,18253.18,0.1,17084.97,2403.58,4.5
ORD10499,2025-12-25,South,Grocery,Snacks,Corporate,UPI,4,280.69,0.05,1066.62,254.75,4.6
ORD10230,2025-12-25,North,Grocery,Rice,Consumer,UPI,7,1212.73,0.0,9168.27,2021.96,4.1
ORD10311,2025-12-26,West,Electronics,Headphones,Consumer,Cash,4,33536.83,0.15,118586.23,22169.58,4.5
ORD10375,2025-12-28,East,Clothing,Jacket,Consumer,Credit Card,6,3788.83,0.15,17583.94,2438.5,4.0
ORD10187,2025-12-28,South,Office Supplies,Stapler,Corporate,Debit Card,4,3895.96,0.1,14025.44,1532.34,3.6
ORD10507,2025-12-28,North,Office Supplies,Stapler,Corporate,Debit Card,5,1416.98,0.1,6886.51,567.63,3.8
ORD10328,2025-12-29,South,Furniture,Table,Consumer,UPI,5,19645.77,0.05,93317.41,24067.18,4.7
ORD10548,2025-12-29,North,Office Supplies,File Folder,Consumer,Cash,6,229.54,0.05,1413.04,387.61,3.4
